studyName,CruiseTow,CruiseName,Event,Tow,GridLine,"Grid Station","Date GMT","TimeStart GMT","TimeLocal CLST","LatitudeStart (º)","LongitudeStart (º)","TimeEnd GMT","LatitudeEnd (º)","LongitudeEnd (º)","TowDuration (min)","Heading (º)",SOG,"WaterDepth (m)",WindSpeed,"WindDirection (º)",NetID,TowType,DepthTarget,"DepthMaximum (m)","VolumeFilteredM3 (m³)","SiphonNum (num/1000m³)","SiphonVol (ml/1000m3)","Cnidaria_oNum (num/1000m³)","Cnidaria_oVol (ml/1000m3)","CtenophNum (num/1000m³)","CtenophVol (ml/1000m3)","ClioNum (num/1000m³)","ClioVol (ml/1000m3)","LimacinaNum (num/1000m³)","LimacinaVol (ml/1000m3)","ClioneNum (num/1000m³)","ClioneVol (ml/1000m3)","Pteropod_oNum (num/1000m³)","Pteropod_oVol (ml/1000m3)","CephalopNum (num/1000m³)","CephalopVol (ml/1000m3)","TomopterNum (num/1000m³)","TomopterVol (ml/1000m3)","Polychae_oNum (num/1000m³)","Polychae_oVol (ml/1000m3)","PseudosaNum (num/1000m³)","PseudosaVol (ml/1000m3)","Chaetogn_oNum (num/1000m³)","Chaetogn_oVol (ml/1000m3)","CopepodaNum (num/1000m³)","CopepodaVol (ml/1000m3)","OstracodNum (num/1000m³)","OstracodVol (ml/1000m3)","MysidaNum (num/1000m³)","MysidaVol (ml/1000m3)","ThemistoNum (num/1000m³)","ThemistoVol (ml/1000m3)","Amphipod_oNum (num/1000m³)","Amphipod_oVol (ml/1000m3)","EsuperbaNum (num/1000m³)","EsuperbaVol (ml/1000m3)","EcrystalNum (num/1000m³)","EcrystalVol (ml/1000m3)","EfrigidaNum (num/1000m³)","EfrigidaVol (ml/1000m3)","EtriacanNum (num/1000m³)","EtriacanVol (ml/1000m3)","ThysanoeNum (num/1000m³)","ThysanoeVol (ml/1000m3)","Euphaus_oNum (num/1000m³)","Euphaus_oVol (ml/1000m3)","DecapodaNum (num/1000m³)","DecapodaVol (ml/1000m3)","SalpEmbNum (num/1000m³)","SalpEmbVol (ml/1000m3)","SalpAggNum (num/1000m³)","SalpAggVol (ml/1000m3)","SalpSolNum (num/1000m³)","SalpSolVol (ml/1000m3)","PantarctNum (num/1000m³)","PantarctVol (ml/1000m3)","TeleosteNum (num/1000m³)","TeleosteVol (ml/1000m3)","OtherNum (num/1000m³)","OtherVol (ml/1000m3)"
LMG00-01,80068,LMG00-01,507,68,200,20,2000-01-19,20:12:00,17:12:00,67.6419,70.3094,20:44:00,67.6407,70.2649,32,105.0,2.3,670,10.1,181,2,Standard,0,123,7154,0,0,0,0,0.14,0.839,0,0,53.536,1.328,0.28,0.028,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0.14,0.028,32.01,31.591,16.075,1.118,0,0,0,0,8.666,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0.978,-1,0,0
LMG00-01,80070,LMG00-01,518,70,200,40,2000-01-20,01:13:00,22:13:00,67.4877,70.5461,01:47:00,67.4917,70.6030,34,295.0,2.3,781,12.1,205,2,Standard,0,122,8952,0,0,0.223,0.251,0.112,0.112,0,0,7.484,0.223,0.223,0.022,0,0,0,0,0,0,0.223,0.022,0,0,1.34,0.168,-1,-1,0,0,0,0,0,0,0.223,0.022,11.171,8.378,22.006,2.458,0,0,0,0,34.406,1.34,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
LMG00-01,80072,LMG00-01,521,72,200,60,2000-01-20,07:00:00,04:00:00,67.3763,70.7472,07:34:00,67.3847,70.9273,34,262.0,2.7,509,4.5,201,2,Standard,0,120,9686,0,0,-1,-1,0.723,1.962,0,0,6.401,0.129,0.619,0.026,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7.02,1.032,17.758,2.065,0,0,0,0,5.885,0.258,0,0,0,0,0,0,0,0,0,0,0,0,1.342,-1,0,0
LMG00-01,80074,LMG00-01,532,74,200,80,2000-01-20,11:59:00,08:59:00,67.2482,71.1863,12:31:00,67.2500,71.2344,32,234.0,2.7,469,5.2,267,2,Standard,0,120,8710,0,0,0.115,0.115,0,0,0,0,19.403,0.517,1.722,0.057,0,0,0,0,0,0,0,0,0,0,1.722,0.344,-1,-1,0,0,0,0,0,0,0.459,0.029,6.429,4.018,1.493,0.172,0,0,0,0,23.766,1.148,0,0,0,0,0,0,0,0,0,0,0,0,0.115,-1,0,0
LMG00-01,80076,LMG00-01,547,76,200,100,2000-01-20,16:26:00,13:26:00,67.1164,71.4953,17:00:00,67.1160,71.5500,34,292.0,2.4,440,9.9,271,2,Standard,0,121,9831,0,0,0.102,0.203,0,0,0,0,5.188,0.102,2.746,0.051,0,0,0,0,0,0,0,0,0,0,1.017,0.153,-1,-1,0,0,0,0,6.205,0.458,0.203,0.02,37.127,56.434,0.915,0.076,0,0,0,0,39.874,2.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG00-01,80078,LMG00-01,559,78,200,120,2000-01-20,20:06:00,17:06:00,66.9826,71.8022,20:57:00,66.9822,71.8524,51,280.0,2.6,448,9.5,354,2,Standard,0,120,9141,0,0,0.109,0.044,0.109,2.188,0,0,0.875,0.022,1.094,0.098,0,0,0,0,0,0,0,0,0,0,1.094,0.109,-1,-1,0,0,0,0,10.83,0.875,0.438,0.055,42.993,72.235,0.766,0.098,0,0,0,0,534.187,28.717,0,0,0,0,0,0,0,0,0,0,0,0,0.109,-1,0,0
LMG00-01,80080,LMG00-01,571,80,200,140,2000-01-21,00:26:00,21:26:00,66.8603,72.1267,00:57:00,66.8457,72.1386,31,319.0,2.5,415,18.3,331,2,Standard,0,123,7754,0,0,0.645,0.032,0.129,0.026,0,0,2.063,0.026,0.387,0.09,0,0,0,0,1.032,0.026,0,0,0,0,1.677,0.322,-1,-1,0,0,0,0,3.353,0.258,0.774,0.322,7.738,12.897,0,0,0,0,0,0,8.641,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0.129,-1,0,0
LMG00-01,80082,LMG00-01,577,82,200,160,2000-01-21,07:03:00,04:03:00,66.7294,72.4535,07:27:00,66.7181,72.4328,24,338.0,2.4,3180,35.2,50,2,Standard,0,130,4259,2.583,2.583,2.583,1.409,0,0,0,0,23.714,0.704,1.409,0.117,0,0,0,0,0.704,0.47,0,0,0,0,0,0,-1,-1,0,0,0,0,18.549,1.409,31.698,1.409,17.61,18.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.021,6.281,0,0,0,0,0,0,0,0
LMG00-01,80084,LMG00-01,589,84,200,180,2000-01-21,21:12:00,18:12:00,66.5898,72.7586,21:36:00,66.5803,72.7390,24,75.0,2.7,3556,17.9,240,2,Standard,0,122,6121,0.327,0.408,-1,-1,0,0,0,0,31.858,0.817,1.307,0.163,0,0,0,0,0.327,0.327,0.163,0.033,0,0,1.307,0.123,-1,-1,0,0,0,0,1.307,0.123,6.045,0.408,6.698,16.337,0,0,0,0,0,0,35.125,2.451,0,0,0,0,0,0,32.838,114.36,0.327,-1,0,0,0,0,0,0
LMG00-01,80086,LMG00-01,624,86,300,60,2000-01-22,19:42:00,16:42:00,66.7748,69.2305,20:12:00,66.7597,69.2398,30,48.0,2.6,211,15.4,320,2,Standard,0,121,7288,0,0,0,0,0,0,0,0,1.098,0.027,0.274,0.027,0,0,0,0,0,0,0,0,0,0,2.744,0.206,-1,-1,0,0,0,0,5.763,0.48,0,0,1.647,1.647,9.056,0.569,0,0,0,0,374.726,19.361,0,0,0,0,0,0,0,0,0,0,0,0,0.274,-1,0,0
LMG00-01,80089,LMG00-01,640,89,300,40,2000-01-23,01:16:00,22:16:00,66.9060,68.9288,01:41:00,66.8939,68.9294,25,15.0,2.5,635,24.7,48,2,Standard,0,132,6419,0,0,0.156,0.234,0,0,0,0,3.739,0.195,0.623,0.062,0,0,0,0,0,0,0,0,0,0,1.869,0.234,-1,-1,0,0,0,0,10.282,0.935,0.467,0.031,1.558,1.558,7.945,1.091,0,0,0,0,1.402,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0.156,-1,0,0
LMG00-01,80090,LMG00-01,653,90,585,10,2000-01-24,07:06:00,04:06:00,65.1936,64.1218,07:34:00,65.2086,64.1259,28,187.0,2.4,277,8.2,10,2,Standard,0,120,7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,3.709,0.137,64.981,39.291,5.495,0.962,0,0,0,0,2.473,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG00-01,80092,LMG00-01,663,92,595,14,2000-01-24,12:14:00,09:14:00,65.1359,64.0701,12:43:00,65.1253,64.0389,29,44.0,2.2,403,14.2,62,2,Standard,0,120,7641,0,0,0,0,0,0,0,0,0,0,0.654,0.033,0,0,0,0,0,0,0,0,0,0,0.131,0.033,-1,-1,0,0,0,0,0,0,1.57,0.196,0,0,0.393,0.065,0,0,0,0,3.272,0.262,0,0,0,0,0,0,0,0,0,0,0.654,-1,0.262,-1,0,0
LMG00-01,80094,LMG00-01,673,94,603,14,2000-01-24,17:47:00,14:47:00,65.0692,63.9426,18:16:00,65.0543,63.9201,29,9.0,2.1,397,25.9,54,2,Standard,0,121,8256,0,0,0.121,0.048,0,0,0,0,0,0,1.332,0.024,0,0,0,0,0,0,0,0,0,0,0.242,0.024,-1,-1,0,0,0,0,0,0,0.848,0.273,0.242,0.242,417.393,45.736,0,0,0,0,50.024,2.859,0,0,0,0,0,0,0,0,0,0,0,0,0.121,-1,0,0
LMG01-01,90001,LMG01-01,110,1,600,40,2001-01-10,20:47:00,17:47:00,64.9285,64.3920,21:13:00,64.9411,64.4163,26,220.0,2.3,1357,8.0,322,2,Standard,0,120,7201,0,0,0,0,0,0,0,0,3.333,0.208,0.417,0.125,0,0,0,0,0.833,0.083,0,0,0.417,0.347,-1,-1,-1,-1,0,0,0,0,0,0,0,0,4.166,4.027,0,0,0,0,0,0,421.886,21.108,0,0,-1,-1,0,0,1.944,6.666,0,0,0,0,1.944,-1,0,0
LMG01-01,90003,LMG01-01,122,3,600,60,2001-01-11,01:38:00,22:38:00,64.8092,64.7165,02:04:00,64.8215,64.7278,26,198.0,2.4,175,15.0,354,2,Standard,0,120,5106,0,0,0,0,0,0,0,0,6.463,0.441,0.783,0.147,0,0,0,0,0.392,0.02,0,0,0.392,0.098,0,0,-1,-1,0,0,0,0,0,0,1.763,0.098,0.392,0.588,0.783,0.196,0,0,0,0,59.929,3.721,0,0,0,0,3.525,-1,20.564,42.107,0,0,0,0,0.979,-1,0,0
LMG01-01,90005,LMG01-01,129,5,600,80,2001-01-11,07:13:00,04:13:00,64.6888,65.0253,07:46:00,64.7076,65.0438,33,0.0,2.4,500,5.4,273,2,Standard,0,120,7639,0,0,0,0,0.262,1.309,0,0,7.724,0.327,1.571,0.131,0,0,0,0,0,0,0,0,-1,3.534,0,0,0,0,0,0,0,0,0,0,2.225,0.131,1.047,1.44,0.131,0.065,0,0,0,0,68.334,4.582,0,0,-1,-1,0,0,28.93,60.217,0,0,0,0,1.44,-1,0,0
LMG01-01,90007,LMG01-01,147,7,600,100,2001-01-11,14:08:00,11:08:00,64.5708,65.3375,14:35:00,64.5828,65.3545,27,222.0,2.0,625,8.6,353,2,Standard,0,120,6923,0,0,0,0,0.144,2.889,0,0,5.345,0.433,0.722,0.144,0,0,0,0,0,0,0,0,0.578,0.289,-1,-1,-1,-1,0,0,0,0,0.722,0.072,1.156,0.144,75.979,83.678,0,0,0,0,0,0,44.2,4.492,0,0,0,0,10.4,-1,11.411,95.19,0,0,0,0,1.589,-1,0,0
LMG01-01,90009,LMG01-01,159,9,600,120,2001-01-11,18:52:00,15:52:00,64.4615,65.6621,19:34:00,64.4414,65.6242,42,36.0,2.3,545,3.3,267,2,Standard,0,195,10688,0,0,0,0,0.094,0.468,0,0,7.579,0.468,0.561,0.281,0,0,0,0,-1,-1,0,0,3.368,0.936,-1,-1,-1,-1,0,0,0,0,2.058,0.094,1.31,0.094,14.596,19.957,10.666,0.515,0,0,0,0,5.614,0.749,0,0,-1,-1,1.497,-1,7.017,26.198,0,0,0,0,1.403,-1,0,0
LMG01-01,90011,LMG01-01,171,11,600,140,2001-01-12,07:06:00,04:06:00,64.3406,65.9661,07:39:00,64.3237,65.9372,33,38.0,2.0,335,6.6,318,2,Standard,0,120,9100,0,0,0,0,0,0,0,0,4.725,0.22,0.769,0.082,0,0,0,0,0.11,0.11,0,0,0.659,0.385,0,0,0,0,0,0,0,0,3.956,0.198,4.396,0.253,6.044,9.912,0.33,0.11,0,0,0,0,71.099,5.275,0,0,0,0,0,0,24.066,93.956,0,0,0,0,0,0,0,0
LMG01-01,90014,LMG01-01,196,14,600,160,2001-01-12,19:02:00,16:02:00,64.2177,66.2697,19:30:00,64.2045,66.2432,28,32.0,2.3,422,9.3,300,2,Standard,0,120,7344,0.136,0.408,0,0,0,0,0,0,21.786,1.021,0,0,0,0,0,0,0,0,0,0,4.63,0.708,-1,-1,-1,-1,0,0,0,0,14.025,0.885,1.225,0.136,8.851,17.702,0,0,0,0,0,0,89.461,8.851,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
LMG01-01,90015,LMG01-01,207,15,600,180,2001-01-12,22:44:00,19:44:00,64.0913,66.5384,23:17:00,64.0861,66.5803,33,282.0,2.6,1435,9.1,0,2,Standard,0,120,8752,0,0,0.114,-1,0,0,0,0,70.384,1.988,2.057,0.086,0,0,0,0,0.229,0.343,0,0,-1,-1,0,0,-1,-1,0,0,0,0,8.912,0.411,0.686,0.029,11.197,17.139,0,0,0,0,0,0,34.849,1.828,0,0,0,0,0.457,-1,4.913,16.225,0,0,0,0,0.114,-1,0,0
LMG01-01,90017,LMG01-01,216,17,600,200,2001-01-13,07:02:00,04:02:00,63.9716,66.8625,07:36:00,63.9524,66.8366,34,44.0,2.2,3080,14.4,5,2,Standard,0,120,9764,0,0,0,0,0,0,0,0,107.128,2.612,1.946,0.164,0,0,0,0,0.615,0.983,1.331,0.328,0,0,0,0,0,0,0,0,0,0,14.338,0.655,8.501,0.492,2.868,5.531,0,0,0,0,0,0,5.838,0.492,0,0,0,0,20.381,-1,143.077,294.039,1.946,-1,0,0,0.615,-1,0,0
LMG01-01,90019,LMG01-01,252,19,500,220,2001-01-14,01:39:00,22:39:00,64.4877,68.6042,02:09:00,64.4765,68.5722,30,54.0,2.4,2845,15.7,357,2,Standard,0,120,7043,0,0,0,0,0,0,0,0,64.035,0.568,2.698,0.142,0,0,0,0,0.142,0.142,0.426,0.142,0,0,0,0,0,0,0,0,0,0,8.093,0.398,1.988,0.114,9.939,14.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.632,73.122,2.13,-1,0,0,0,0,0,0
LMG01-01,90020,LMG01-01,256,20,500,200,2001-01-14,03:49:00,00:49:00,64.6116,68.3130,04:18:00,64.6112,68.2738,29,100.0,2.2,2750,15.0,355,2,Standard,0,120,8173,0,0,0,0,0,0,0,0,93.846,2.056,2.569,0.294,0,0,0,0,0.245,0.122,0,0,1.346,1.028,0,0,0,0,0,0,0,0,8.932,0.327,2.447,0.065,9.788,14.682,0,0,0,0,0,0,228.68,14.389,0,0,0,0,0.367,-1,5.017,8.32,0.367,-1,0,0,0.245,-1,0,0
LMG01-01,90021,LMG01-01,262,21,500,180,2001-01-14,06:57:00,03:57:00,64.7373,68.0325,07:31:00,64.7355,57.9869,34,106.0,2.0,410,12.6,220,2,Standard,0,120,8982,0,0,0,0,0,0,0,0,64.796,2.004,2.338,0.223,0,0,0,0,0.334,0.223,0,0,1.002,0.835,0,0,0,0,0,0,0,0,1.447,0.067,0.445,0.028,5.01,8.016,0,0,0,0,0,0,23.38,1.113,0,0,0,0,0,0,2.004,3.117,0,0,0,0,0,0,0,0
LMG01-01,90023,LMG01-01,275,23,500,160,2001-01-14,11:43:00,08:43:00,64.8700,67.6871,12:11:00,64.8555,67.7022,28,0.0,2.0,320,8.2,343,2,Standard,0,120,6774,0,0,0,0,0,0,0,0,45.911,2.214,2.067,0.221,0,0,0,0,1.624,0.015,0,0,8.71,1.033,0,0,0,0,0,0,0,0,0.738,0.074,0.148,0.007,3.395,7.824,0.148,0.015,0,0,0,0,0.443,0.03,0,0,0,0,0,0,2.214,1.033,0,0,0,0,0,0,0,0
LMG01-01,90024,LMG01-01,290,24,500,140,2001-01-14,15:35:00,12:35:00,64.9928,67.3991,16:07:00,64.9773,67.3828,32,25.0,2.5,385,6.2,332,2,Standard,0,120,6890,0,0,0,0,0.29,0.544,0,0,127.576,6.241,3.483,0.472,0,0,0,0,1.742,0.363,0,0,6.241,0.871,0,0,-1,-1,0,0,0,0,0.29,0.029,0,0,8.999,15.239,0,0,0,0,0,0,21.19,1.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG01-01,90025,LMG01-01,301,25,500,120,2001-01-14,19:04:00,16:04:00,65.1200,67.0838,19:44:00,65.0960,67.0889,40,353.0,2.1,684,8.6,13,2,Standard,0,120,10305,0.194,0.097,0.388,0.029,0.291,0.534,0,0,38.04,2.038,1.067,0.078,0,0,0,0,1.359,0.049,0.097,0.01,16.303,1.164,0,0,-1,-1,0,0,0,0,1.359,0.097,0.291,0.01,20.184,31.771,0,0,0,0,0,0,15.526,1.601,0,0,0,0,0,0,0.291,0.146,0,0,0,0,2.232,-1,0,0
LMG01-01,90027,LMG01-01,313,27,500,100,2001-01-15,00:19:00,21:19:00,65.2415,66.7793,00:47:00,65.2285,66.7767,28,6.0,2.0,428,10.1,1,2,Standard,0,120,7502,0,0,0.133,0.013,0,0,0,0,26.793,1.2,1.2,0.107,0,0,0,0,0.133,0.027,0,0,9.731,0.933,0,0,0,0,0,0,0,0,0.666,0.067,0.267,0.013,14.663,23.327,0,0,0,0,0,0,20.128,1.533,0,0,0,0,0,0,0.666,0.933,0,0,0,0,3.599,-1,0,0
LMG01-01,90029,LMG01-01,319,29,500,80,2001-01-15,07:11:00,04:11:00,65.3636,66.4837,07:45:00,65.3492,66.4476,34,45.0,2.3,650,22.4,340,2,Standard,0,130,10018,0,0,0,0,0,0,0,0,15.672,0.699,1.298,0.09,0,0,0,0,0.2,0.299,0,0,2.496,0.898,0,0,0,0,0,0,0,0,2.096,0.1,0.499,0.03,5.889,4.053,0,0,0,0,0,0,306.149,25.155,0,0,0.599,-1,0,0,1.198,1.497,0,0,0,0,7.786,-1,0,0
LMG01-01,90031,LMG01-01,337,31,500,60,2001-01-15,14:08:00,11:08:00,65.4788,66.1678,14:34:00,65.4795,66.1359,26,85.0,2.0,250,12.1,5,2,Standard,0,120,6016,0,0,0,0,0,0,0,0,6.316,0.416,0.665,0.017,0,0,0,0,0,0,0,0,1.828,0.416,0,0,0,0,0,0,0,0,0.332,0.017,0.665,0.166,3.491,5.818,0,0,0,0,0,0,190.492,9.973,0,0,0,0,0,0,1.995,5.652,0,0,0,0,5.153,-1,0,0
LMG01-01,90033,LMG01-01,364,33,400,40,2001-01-16,00:19:00,21:19:00,66.2592,67.3456,00:57:00,66.2322,67.3382,38,21.0,2.2,296,9.9,114,2,Standard,0,120,12343,0,0,0,0,0.162,1.134,0,0,71.539,2.69,1.053,0.081,0,0,0,0,0,0,0,0,0.972,0.324,0,0,0,0,0,0,0,0,0.162,0.008,0.972,0.065,16.204,7.616,0,0,0,0,0,0,286.883,25.383,0,0,0,0,0,0,0,0,0.081,1.215,0,0,0,0,0,0
LMG01-01,90035,LMG01-01,369,35,400,80,2001-01-16,04:54:00,01:54:00,65.9921,67.9628,05:21:00,66.0060,67.9745,27,200.0,2.4,320,12.4,350,2,Standard,0,120,6694,0.299,0.179,0,0,0.896,3.735,0,0,55.572,2.689,2.39,0.239,0,0,0,0,0,0,0,0,9.113,2.241,0,0,0,0,0,0,0,0,0,0,1.344,0.075,0.448,0.598,0,0,0,0,0,0,9.113,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0.747,-1,0,0
LMG01-01,90037,LMG01-01,374,37,400,60,2001-01-16,08:24:00,05:24:00,66.1371,67.6488,08:50:00,66.1189,67.6591,26,345.0,2.3,366,13.0,245,2,Standard,0,120,7944,0,0,0.126,0.011,0,0,0,0,118.077,5.287,1.888,0.201,0,0,0,0,0,0,0,0,2.644,0.504,0,0,0,0,0,0,0,0,0,0,0.755,0.063,2.014,3.147,0,0,0,0,0,0,98.439,8.56,0,0,0,0,0,0,0,0,0,0,0,0,3.147,-1,0,0
LMG01-01,90039,LMG01-01,400,39,400,100,2001-01-16,16:33:00,13:33:00,65.8719,68.2759,16:57:00,65.8812,68.2933,24,210.0,2.4,364,27.2,1,2,Standard,0,120,6097,0,0,0.328,-1,0,0,0,0,52.813,3.608,0.984,0.492,0,0,0,0,0.164,0.016,0,0,7.053,0.984,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.492,0.574,0,0,0,0,0,0,7.545,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG01-01,90041,LMG01-01,413,41,400,120,2001-01-16,21:45:00,18:45:00,65.7464,68.5848,22:09:00,65.7561,68.5914,24,207.0,1.9,359,29.2,5,2,Standard,0,120,6038,0,0,0,0,0.166,0.497,0,0,28.817,1.159,0.662,0.083,0,0,0,0,0,0,0,0,10.931,0.952,0,0,-1,-1,0,0,0,0,0,0,1.656,0.02,2.319,3.768,0,0,0,0,0,0,4.969,0.373,0,0,0,0,0,0,0,0,0,0,0,0,1.325,-1,0,0
LMG01-01,90042,LMG01-01,424,42,400,140,2001-01-17,01:15:00,22:15:00,65.6184,68.8893,01:50:00,65.6268,68.9328,35,208.0,0.0,372,23.9,16,2,Standard,0,120,9644,0,0,0,0,0,0,0,0,26.752,1.141,0.83,0.026,0,0,0,0,0.622,0.026,0,0,2.903,0.207,0,0,0,0,-1,-1,0,0,1.244,0.052,0.207,0.012,31.522,28.681,0,0,0,0,0,0,52.157,4.148,0,0,0,0,0,0,0,0,0,0,0,0,0.415,-1,0,0
LMG01-01,90045,LMG01-01,432,45,400,160,2001-01-17,08:56:00,05:56:00,65.4941,69.1774,09:25:00,65.4952,69.2173,29,268.0,2.4,370,19.0,353,2,Standard,0,120,8284,0,0,0,0,0,0,0,0,69.169,2.74,0.483,0.06,0,0,0,0,0.121,0.06,0,0,3.621,0.604,0,0,0,0,0,0,0,0,4.225,0.362,0.241,0.012,10.14,14.908,0,0,0,0,0,0,401.618,21.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMG01-01,90047,LMG01-01,445,47,400,180,2001-01-17,13:31:00,10:31:00,65.3711,69.5442,14:10:00,65.3711,69.5442,39,70.0,2.3,2634,14.4,19,2,Standard,0,120,12725,0,0,0,0,0,0,0,0,137.996,2.813,1.415,0.196,0,0,0,0,0.236,0.236,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.157,0.008,2.2,0.039,6.365,10.373,0,0,0,0,0,0,192.534,10.075,0,0,0,0,0,0,1.572,2.515,0.079,-1,0,0,0,0,0,0
LMG01-01,90049,LMG01-01,459,49,400,200,2001-01-17,20:41:00,17:41:00,65.2420,69.7912,21:21:00,65.2244,69.8259,40,322.0,2.6,2740,5.4,326,2,Standard,0,120,11216,0,0,0,0,0,0,0,0,51.266,1.56,1.07,0.16,0,0,0,0,0.178,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.009,0.446,0.045,4.28,8.47,0,0,0,0,0,0,177.871,8.916,0,0,0,0,0,0,2.942,6.598,0,0,0,0,0.178,-1,0,0
LMG01-01,90051,LMG01-01,477,51,300,200,2001-01-18,06:59:00,03:59:00,65.8413,71.3562,07:33:00,65.8538,71.3953,34,230.0,0.0,3210,13.0,309,2,Standard,0,120,10260,0,0,0,0,0,0,0,0,26.316,0.536,1.462,0.171,0,0,0,0,0.097,0.146,0.097,0.01,1.852,0.219,0,0,0,0,0,0,0,0,1.072,0.097,10.331,-1,24.074,43.372,0,0,0,0,0,0,78.752,0.585,0,0,0,0,0,0,82.554,134.99,6.335,-1,0,0,0.195,-1,0,0
LMG01-01,90053,LMG01-01,490,53,300,180,2001-01-18,13:40:00,10:40:00,65.9819,71.0593,14:08:00,65.9804,71.1047,28,287.0,2.3,3034,2.5,266,2,Standard,0,120,7911,0,0,0,0,0,0,0,0,43.989,1.264,1.138,0.076,0,0,0,0,0.126,0.126,0,0,0.379,0.013,0,0,0,0,0,0,0,0,0.632,0.013,0.885,0.013,8.848,21.363,0,0,0,0,0,0,0.885,0.025,0,0,-1,-1,0.506,-1,1.011,3.16,0,0,0,0,0.126,-1,0,0
LMG01-01,90054,LMG01-01,507,54,300,160,2001-01-18,18:13:00,15:13:00,66.1180,70.7697,18:42:00,66.1077,70.7963,29,299.0,2.3,508,7.0,204,2,Standard,0,120,6794,0,0,0.294,0.059,0,0,0,0,52.988,2.649,1.766,0.147,0,0,0,0,0,0,0,0,0.736,0.147,0,0,0,0,0,0,0,0,0,0,0.147,0.009,7.065,9.273,0,0,0,0,0,0,65.646,4.71,0,0,0,0,0,0,1.766,0.662,0,0,0,0,5.888,-1,0,0
LMG01-01,90055,LMG01-01,514,55,300,140,2001-01-18,20:16:00,17:16:00,66.2404,70.4571,20:46:00,66.2485,70.4980,30,241.0,2.1,508,8.9,340,2,Standard,0,120,8159,0,0,0,0,0.123,0.061,0,0,37.259,1.103,1.593,0.27,0,0,0,0,0.245,0.012,0,0,1.226,0.123,0,0,0,0,0,0,0,0,0,0,5.025,0.123,4.045,8.089,0,0,0,0,0,0,1.593,0.184,0,0,0,0,1.471,-1,4.045,11.521,0,0,0,0,0,0,0,0
LMG01-01,90056,LMG01-01,529,56,300,120,2001-01-19,00:34:00,21:34:00,66.3785,70.1613,01:18:00,66.3665,70.2262,44,0.0,2.3,479,0.0,0,2,Standard,0,120,13398,0,0,0,0,0,0,0,0,70.234,2.388,1.269,0.149,0,0,0,0,0,0,0,0,4.702,0.672,0,0,0,0,0,0,0,0,0.224,0.019,0.448,0.019,2.836,1.605,0,0,0,0,0,0,17.913,3.359,0,0,0,0,0,0,0,0,0,0,0,0,20.003,-1,0,0
LMG01-01,90058,LMG01-01,535,58,300,100,2001-01-19,06:59:00,03:59:00,66.5172,69.8642,07:28:00,66.4982,69.8696,29,33.0,2.3,500,14.0,345,2,Standard,0,120,8708,0,0,0,0,0,0,0,0,69.362,3.33,1.723,0.258,0,0,0,0,0.459,0.029,0,0,4.134,0.861,0,0,0,0,0,0,0,0,0.23,0.014,0.23,0.014,0.115,0.115,0,0,0,0,0,0,86.243,6.316,0,0,0,0,0.689,-1,0.115,0.23,0,0,0,0,4.823,-1,0,0
LMG01-01,90060,LMG01-01,554,60,300,80,2001-01-19,14:14:00,11:14:00,66.6409,69.5694,14:39:00,66.6302,69.5454,25,75.0,2.2,420,23.9,351,2,Standard,0,120,6860,0,0,0.437,0.015,0,0,0,0,40.379,1.093,1.02,0.19,0,0,0,0,0.146,0.015,0,0,2.041,0.583,0,0,0,0,0,0,0,0,0,0,0.875,0.029,20.554,41.108,0,0,0,0,0,0,194.315,12.536,0,0,0,0,0,0,0,0,0,0,0,0,5.977,-1,0,0
LMG01-01,90062,LMG01-01,568,62,300,60,2001-01-19,18:36:00,15:36:00,66.7735,69.2453,19:13:00,66.7545,69.2139,37,12.0,2.3,224,27.6,26,2,Standard,0,120,11285,0.177,0.089,0.089,0.008,0.089,0.133,0,0,20.381,0.576,0.62,0.062,0,0,0,0,0,0,0,0,0.798,0.089,0,0,0,0,0,0,0,0,0.089,0.009,0.354,0.044,3.545,2.813,0,0,0,0,0,0,26.85,1.772,0,0,0.886,0.008,0,0,0,0,0,0,0,0,0,0,0,0
